1.500000000000000031e-03 6.523432845085512868e-03 4.255517608434046962e-05 2.944045992833614278e+01 9.174513257147589229e+02 2.500000000000000052e-03
2.399999999999999790e-03 6.646536471822585973e-03 4.417644707126782886e-05 2.733807387838344027e+01 8.293711523205190588e+02 3.599999999999999901e-03
8.800000000000000530e-03 7.508533478098456185e-03 5.637807499172529425e-05 1.721386256162590556e+01 4.460558143459958274e+02 1.239999999999999956e-02
6.700000000000000226e-04 6.369146159863650104e-03 4.056602280570587542e-05 3.197533405116651295e+01 1.026224229631995968e+03 8.999999999999999754e-04
1.799999999999999951e-03 6.452507829852320229e-03 4.163485729430549978e-05 3.016894479531923423e+01 9.492458466562667354e+02 2.700000000000000143e-03
2.000000000000000096e-04 6.486340011644073020e-03 4.207260674665483764e-05 3.037586420895640060e+01 9.569070692139252969e+02 4.000000000000000192e-04
1.877999999999899932e-03 6.479922896829831691e-03 4.198940074885951272e-05 2.978115634087461672e+01 9.318493651601165766e+02 2.599999999999999881e-03
3.799999999999999992e-03 9.025277151621442784e-03 8.145562766358007182e-05 1.141304482645912088e+01 2.299196442272070158e+02 7.000000000000000146e-03
1.000000000000000021e-03 6.644751332534139937e-03 4.415272027121422681e-05 2.783558801723317799e+01 8.508644430860106240e+02 2.700000000000000143e-03
5.000000000000000104e-04 6.379215821883903528e-03 4.069439450217392988e-05 3.191258369984268839e+01 1.023564276494379783e+03 8.000000000000000383e-04
2.399999999999999790e-03 3.169214911998255446e-02 1.004392315843210962e-03 3.037910856174267238e+01 9.494223896171350816e+02 3.599999999999999901e-03
4.100000000000000346e-03 2.417658967444005075e-02 5.845074882862412533e-04 2.923906551444426682e+01 8.923054249035483281e+02 5.400000000000000286e-03
5.999999999999999474e-04 6.395950152798401608e-03 4.090817835708189970e-05 3.157209589995287757e+01 1.008826352826279162e+03 1.100000000000000066e-03
5.899999999999999863e-03 6.713842846465851652e-03 4.507568576704069229e-05 2.534066739741320262e+01 7.517246946371442391e+02 7.499999999999999722e-03
5.999999999999999474e-04 6.446319241790890962e-03 4.155503176708348861e-05 3.068639669322661945e+01 9.710023111749050031e+02 1.699999999999999905e-03
8.999999999999999754e-04 6.485885594189871178e-03 4.206671194091969699e-05 2.998903350889099428e+01 9.413690472328582928e+02 2.000000000000000042e-03
8.000000000000000383e-04 6.414803391557474983e-03 4.114970255233727837e-05 3.109303335071113139e+01 9.883817570332936384e+02 1.500000000000000031e-03
3.765000000000000291e-02 1.931614388200191684e-02 3.731134144702000807e-04 1.434577436918606175e+00 8.270330128850902796e+00 5.027500000000000024e-02
2.799999999999999972e-03 6.453146964343877204e-03 4.164310574342059215e-05 2.975664760548747267e+01 9.319590572448388457e+02 3.775000000000000144e-03
2.000000000000000042e-03 7.257466730947072578e-03 5.267082335080359453e-05 2.123801409648421412e+01 5.799437962911140403e+02 2.799999999999999972e-03
3.124999999999949866e-03 6.545507551551832739e-03 4.284366910742206649e-05 2.840427829429217965e+01 8.750476289376318846e+02 4.100000000000000346e-03
5.899999999999999863e-03 6.752273794217909797e-03 4.559320139208192750e-05 2.474662457228976820e+01 7.269054139438695756e+02 8.000000000000000167e-03
2.500000000000000052e-03 6.640308196536200656e-03 4.409369294498584894e-05 2.743880971817888792e+01 8.333483180771509069e+02 3.399999999999999811e-03
1.399999999999999986e-03 6.398501232402858258e-03 4.094081802106090028e-05 3.115710422676522384e+01 9.911808642053977110e+02 1.899999999999999996e-03
4.199999999999999740e-03 6.650620046175731957e-03 4.423074699859449972e-05 2.671441962992165031e+01 8.065256308929770057e+02 5.400000000000000286e-03
6.199999999999999782e-03 8.163609577750086110e-03 6.664452133793292814e-05 1.418780624583097527e+01 3.347784892035729172e+02 9.499999999999999764e-03
3.399999999999999811e-03 6.602902536324986062e-03 4.359832190420692894e-05 2.743370136062437226e+01 8.348795787853603088e+02 4.700000000000000185e-03
1.039999999999999952e-02 1.237093956943230780e-02 1.530401458305460016e-04 4.327275099950853132e+00 5.512660251069964090e+01 1.987500000000000031e-02
5.000000000000000104e-04 6.366053934814206068e-03 4.052664270096343089e-05 3.209865685260639623e+01 1.031545250423229618e+03 6.999999999999999929e-04
1.000000000000000048e-04 6.399544953987210474e-03 4.095417561810317059e-05 3.173605601069147752e+01 1.015715574984069349e+03 2.000000000000000096e-04
8.000000000000000383e-04 6.383521140625574193e-03 4.074934215281363536e-05 3.167700050790633171e+01 1.013441797940912352e+03 1.299999999999999940e-03
2.399999999999999790e-03 6.742166812468718129e-03 4.545681332715459415e-05 2.606315063190952586e+01 7.776554865519838131e+02 4.000000000000000083e-03
2.099999999999999870e-03 6.460801384404290040e-03 4.174195452872038681e-05 2.990986246253643799e+01 9.381040627403016288e+02 2.899999999999999800e-03
2.289999999999500009e-04 6.471794992455842666e-03 4.188413042437652014e-05 3.055410917078801702e+01 9.645565559201803580e+02 6.999999999999999929e-04
3.899999999999999821e-03 6.592428285794390760e-03 4.346011070334197471e-05 2.743555463862821853e+01 8.354435284253212330e+02 5.400000000000000286e-03
2.200000000000000133e-03 6.459287922748138504e-03 4.172240046895996627e-05 2.988112591891310288e+01 9.370566395732481624e+02 3.299999999999999982e-03
4.000000000000000192e-04 6.375080731901744055e-03 4.064165433826487925e-05 3.200772841525525791e+01 1.027623128461987790e+03 5.999999999999999474e-04
0.000000000000000000e+00 6.378728054585637401e-03 4.068817159435787100e-05 3.215361228100093882e+01 1.033903017913085250e+03 0.000000000000000000e+00
0.000000000000000000e+00 6.378972988043548134e-03 4.069129638218923155e-05 3.215587038162703948e+01 1.034000000000000682e+03 0.000000000000000000e+00
0.000000000000000000e+00 6.378972988043548134e-03 4.069129638218923155e-05 3.215587038162703948e+01 1.034000000000000682e+03 0.000000000000000000e+00
2.899999999999999800e-03 6.549149535126782065e-03 4.289135963345134178e-05 2.840110562428138152e+01 8.749097112841996022e+02 3.975000000000000235e-03
2.500000000000000052e-03 6.993392806260606206e-03 4.890754294265760066e-05 2.333154514474205143e+01 6.671517747371223095e+02 4.400000000000000265e-03
1.000000000000000021e-03 6.378400499863909161e-03 4.068399293666416809e-05 3.167135572307757840e+01 1.013140273218287234e+03 1.299999999999999940e-03
0.000000000000000000e+00 6.428491383078092404e-03 4.132550146230928704e-05 3.130645358657287503e+01 9.972663453603088328e+02 0.000000000000000000e+00
0.000000000000000000e+00 6.445127084835156409e-03 4.153966313967572303e-05 3.124322152441792255e+01 9.915327287975088666e+02 0.000000000000000000e+00
1.799999999999999951e-03 6.501359757768768698e-03 4.226767869993518803e-05 2.946412511655023181e+01 9.193664468890826811e+02 3.099999999999999891e-03
2.700000000000000143e-03 6.538977387723622810e-03 4.275822527716085082e-05 2.855898945924897703e+01 8.818553236683221712e+02 4.000000000000000083e-03
6.100000000000000387e-03 7.277232497149785546e-03 5.295811281757290066e-05 1.967498418144212025e+01 5.328070632223168559e+02 9.100000000000000450e-03
3.799999999999999992e-03 6.584360228190967029e-03 4.335379961458299874e-05 2.758041087748102527e+01 8.407780440368812833e+02 5.000000000000000104e-03
5.199999999999999761e-03 6.906145088459973540e-03 4.769483998285981285e-05 2.343990887754146257e+01 6.771090690202129281e+02 7.400000000000000328e-03
1.100000000000000066e-03 6.626691310223115083e-03 4.391303772098654264e-05 2.801642567980717047e+01 8.577194670549635021e+02 2.000000000000000042e-03
1.500000000000000031e-03 6.533994516149878480e-03 4.269308433707668933e-05 2.917450600247722647e+01 9.071043204386517118e+02 2.511499999999999844e-03
1.542999999999949794e-03 7.675155374231567088e-03 5.890801001859570014e-05 1.799726821115930520e+01 4.630386120185119694e+02 2.219500000000000119e-03
0.000000000000000000e+00 7.447483236219285853e-03 5.546500655376729284e-05 2.458337451377535743e+01 6.271444953604992634e+02 0.000000000000000000e+00
1.749999999999999820e-03 6.396409191212468204e-03 4.091405054142734104e-05 3.104498290120771031e+01 9.863852695852891657e+02 2.399999999999999790e-03
1.100000000000000066e-03 6.757762892232505383e-03 4.566735930763463172e-05 2.627950027006389178e+01 7.850461526936547898e+02 2.899999999999999800e-03
2.568999999999949796e-03 6.731515669110973640e-03 4.531330320348655370e-05 2.618938048121655982e+01 7.821274218206043543e+02 4.000000000000000083e-03
2.599999999999999881e-03 6.663822357555918702e-03 4.440652841306212098e-05 2.691530786004827647e+01 8.137183007682112930e+02 4.499999999999999660e-03
3.200000000000000153e-03 6.682164176276696350e-03 4.465131807871562539e-05 2.651024955826239804e+01 7.971136687620441990e+02 4.799999999999999580e-03
6.849999999999499718e-04 6.465685121136584800e-03 4.180508408568701185e-05 3.041899375004330608e+01 9.593661153144611262e+02 1.500000000000000031e-03
6.939999999999999555e-04 6.804178956940106285e-03 4.629685127806655072e-05 2.571824440989989569e+01 7.652212056961714097e+02 4.100000000000000346e-03
7.000000000000000146e-03 7.822705438909619696e-03 6.119472038394615056e-05 1.573110442035848067e+01 3.880595817199140356e+02 1.027499999999999941e-02
1.000000000000000021e-03 6.439337939606611973e-03 4.146507310045712154e-05 3.070038872933871588e+01 9.717482775506452981e+02 1.899999999999999996e-03
1.299999999999999940e-03 6.384681406400480666e-03 4.076415666123602439e-05 3.145100201009558205e+01 1.003738611368982333e+03 1.699999999999999905e-03
