2.099999999999999645e+00 1.901684835165333265e+00 3.616405212297800542e+00 2.762793192896694894e+00 9.819264976668943490e+00 2.593877701375245426e+00
6.699999999999999289e-01 1.445961081923440750e+00 2.090803450437207278e+00 3.339093965443714840e+00 1.199851405309211927e+01 9.606120943952801694e-01
6.199999999999999956e-01 2.975654669633176486e-01 8.854520712909727531e-02 -5.421706337841878387e-01 2.933281927378628140e-02 7.628268741929391528e-01
2.398000000000000576e+00 1.499372120983204937e+00 2.248116757181674696e+00 1.070685204542210639e-02 -8.310098352083370443e-01 3.560160662122687558e+00
1.479999999999999982e+00 7.458183621951430808e-01 5.562450293874455776e-01 -1.511473977898483423e-01 -6.553925575156864802e-01 1.973658357771260974e+00
1.148532065308061512e+00 6.850821915422785624e-01 4.693376091683713058e-01 3.803917105553989431e-01 -4.798772142122480489e-01 1.552502915451895005e+00
1.577500000000000346e+00 2.085818128823970330e+00 4.350637266530729796e+00 5.279574360085690365e-01 -1.138342355221920954e+00 3.523750000000000160e+00
3.075000000000000178e+00 2.419498534645645460e+00 5.853973159152425332e+00 -4.644529306227316301e-01 -3.787371248863937723e-01 5.242930784123911003e+00
4.000000000000000000e+00 2.347467985591466189e+00 5.510605943376856608e+00 -3.291345191792814373e-01 -8.080692809334597548e-01 5.434963697967085672e+00
1.174459646523399181e+00 7.772882333994741710e-01 6.041769977812754266e-01 2.373230441953389502e-01 -9.960646720011521182e-01 1.539078274597561968e+00
1.274999999999999911e+00 6.660255988889841605e-01 4.435900983754299531e-01 4.286964406227002922e-01 1.206287184496531495e+00 1.595499999999999918e+00
3.809999999999999609e+00 1.720895480227104368e+00 2.961481253866076191e+00 -9.219545197861225283e-01 -6.960549502770767560e-01 4.283200197238658191e+00
2.035000000000000142e+00 1.177538264732513884e+00 1.386596364909259860e+00 -4.262725234596449753e-02 -3.864405330036526642e-01 2.879865984405458157e+00
3.549999999999999822e-01 2.258257513134729777e+00 5.099726995629454862e+00 3.513554652833613900e+00 1.293192765124293331e+01 7.993760734782023869e-01
1.799999999999999933e-01 1.662993779437103248e+00 2.765548310446500846e+00 3.884764958297332260e+00 1.539899655954317836e+01 1.799999999999999933e-01
1.900000000000000022e-01 8.237472156263627721e-01 6.785594752521854067e-01 3.604385722674730452e+00 1.408014219902893771e+01 1.900000000000000022e-01
2.011969715093126609e+00 2.721533421300782241e+00 7.406744163257140912e+00 3.065564725533604928e+00 1.082384558941615893e+01 2.856250000000000178e+00
